"Dist", "X", "Y", "Z ", "detrendZ ", "For profile 481 from coastline 0"
0, 136.5, 19.5, 75.179, 0
1, 135.5, 19.5, 75.361, -0.00322083
2, 134.5, 19.5, 75.544, -0.0054422
3, 133.5, 19.5, 75.726, -0.00866302
4, 132.5, 19.5, 75.909, -0.0108844
5, 131.5, 18.5, 76.132, 0.0269028
6, 130.5, 18.5, 76.315, 0.0246814
7, 129.5, 18.5, 76.497, 0.0214606
8, 128.5, 18.5, 76.679, 0.0182397
9, 127.5, 18.5, 76.861, 0.0150189
10, 126.5, 18.5, 77.043, 0.0117981
11, 125.5, 18.5, 77.226, 0.00957672
12, 124.5, 18.5, 77.408, 0.0063559
13, 123.5, 18.5, 77.59, 0.00313507
14, 122.5, 18.5, 77.772, -7.8125e-05
15, 121.5, 17.5, 77.992, 0.0346954
16, 120.5, 17.5, 78.174, 0.0314822
17, 119.5, 17.5, 78.356, 0.0282614
18, 118.5, 17.5, 78.538, 0.0250406
19, 117.5, 17.5, 78.72, 0.0218198
20, 116.5, 17.5, 78.902, 0.0185989
21, 115.5, 17.5, 79.084, 0.0153781
22, 114.5, 17.5, 79.266, 0.0121573
23, 113.5, 17.5, 79.447, 0.00793701
24, 112.5, 17.5, 79.629, 0.00471619
25, 111.5, 16.5, 79.846, 0.036499
26, 110.5, 16.5, 80.028, 0.0332782
27, 109.5, 16.5, 80.209, 0.0290579
28, 108.5, 16.5, 80.391, 0.0258371
29, 107.5, 16.5, 80.573, 0.0226163
30, 106.5, 16.5, 80.754, 0.018396
31, 105.5, 16.5, 80.936, 0.0151752
32, 104.5, 16.5, 81.117, 0.0109549
33, 103.5, 16.5, 81.299, 0.0077417
34, 102.5, 16.5, 81.48, 0.00352142
35, 101.5, 15.5, 81.694, 0.0322983
36, 100.5, 15.5, 81.875, 0.028078
37, 99.5, 15.5, 82.057, 0.0248572
38, 98.5, 15.5, 82.238, 0.0206369
39, 97.5, 15.5, 82.419, 0.0164166
40, 96.5, 15.5, 82.6, 0.0121964
41, 95.5, 15.5, 82.782, 0.00897552
42, 94.5, 15.5, 82.963, 0.00475525
43, 93.5, 15.5, 83.144, 0.000534973
44, 92.5, 15.5, 83.325, -0.0036853
45, 91.5, 14.5, 83.536, 0.0221008
46, 90.5, 14.5, 83.717, 0.0178806
47, 89.5, 14.5, 83.898, 0.0136603
48, 88.5, 14.5, 84.078, 0.00844055
49, 87.5, 14.5, 84.259, 0.00422028
50, 86.5, 14.5, 84.44, 0
