"Dist", "X", "Y", "Z ", "detrendZ ", "For profile 479 from coastline 0"
0, 136.5, 21.5, 75.095, 0
1, 135.5, 21.5, 75.278, -0.00280136
2, 134.5, 21.5, 75.461, -0.00560272
3, 133.5, 21.5, 75.644, -0.00840408
4, 132.5, 21.5, 75.827, -0.0111978
5, 131.5, 21.5, 76.011, -0.0129997
6, 130.5, 20.5, 76.234, 0.0241998
7, 129.5, 20.5, 76.416, 0.020399
8, 128.5, 20.5, 76.599, 0.0175977
9, 127.5, 20.5, 76.782, 0.0147963
10, 126.5, 20.5, 76.965, 0.0119949
11, 125.5, 20.5, 77.148, 0.0092012
12, 124.5, 20.5, 77.331, 0.00639984
13, 123.5, 20.5, 77.513, 0.00259903
14, 122.5, 20.5, 77.696, -0.000202332
15, 121.5, 20.5, 77.879, -0.00300369
16, 120.5, 20.5, 78.062, -0.00580505
17, 119.5, 19.5, 78.282, 0.0283961
18, 118.5, 19.5, 78.464, 0.0245953
19, 117.5, 19.5, 78.647, 0.0218016
20, 116.5, 19.5, 78.829, 0.0180008
21, 115.5, 19.5, 79.012, 0.0151994
22, 114.5, 19.5, 79.194, 0.0113986
23, 113.5, 19.5, 79.377, 0.00859726
24, 112.5, 19.5, 79.559, 0.00479645
25, 111.5, 19.5, 79.742, 0.00199509
26, 110.5, 19.5, 79.924, -0.0017981
27, 109.5, 18.5, 80.141, 0.0293971
28, 108.5, 18.5, 80.323, 0.0255963
29, 107.5, 18.5, 80.505, 0.0217955
30, 106.5, 18.5, 80.687, 0.0179947
31, 105.5, 18.5, 80.869, 0.0142015
32, 104.5, 18.5, 81.052, 0.0114001
33, 103.5, 18.5, 81.234, 0.00759933
34, 102.5, 18.5, 81.416, 0.00379852
35, 101.5, 18.5, 81.598, -2.28882e-06
36, 100.5, 18.5, 81.78, -0.0038031
37, 99.5, 18.5, 81.963, -0.00660446
38, 98.5, 17.5, 82.176, 0.0206006
39, 97.5, 17.5, 82.358, 0.0167998
40, 96.5, 17.5, 82.539, 0.0119995
41, 95.5, 17.5, 82.721, 0.0081987
42, 94.5, 17.5, 82.903, 0.00439789
43, 93.5, 17.5, 83.085, 0.000597076
44, 92.5, 17.5, 83.267, -0.00320374
45, 91.5, 17.5, 83.449, -0.00700455
46, 90.5, 17.5, 83.631, -0.0108054
47, 89.5, 17.5, 83.813, -0.0145985
48, 88.5, 17.5, 83.994, -0.0193988
49, 87.5, 16.5, 84.204, 0.00480026
50, 86.5, 16.5, 84.385, 0
