"Dist", "X", "Y", "Z ", "detrendZ ", "For profile 272 from coastline 0"
0, 129.5, 228.5, 75.172, 0
1, 128.5, 228.5, 75.364, -0.00163864
2, 127.5, 228.5, 75.557, -0.00227783
3, 126.5, 228.5, 75.749, -0.00391647
4, 125.5, 228.5, 75.942, -0.00455566
5, 124.5, 228.5, 76.134, -0.00619431
6, 123.5, 227.5, 76.344, 0.0101648
7, 122.5, 227.5, 76.536, 0.00852615
8, 121.5, 227.5, 76.728, 0.00687988
9, 120.5, 227.5, 76.921, 0.00624069
10, 119.5, 227.5, 77.113, 0.00460205
11, 118.5, 227.5, 77.305, 0.00296341
12, 117.5, 227.5, 77.498, 0.00232422
13, 116.5, 227.5, 77.69, 0.000685577
14, 115.5, 227.5, 77.882, -0.000953064
15, 114.5, 227.5, 78.075, -0.00159988
16, 113.5, 227.5, 78.267, -0.00323853
17, 112.5, 226.5, 78.475, 0.0111217
18, 111.5, 226.5, 78.667, 0.00948303
19, 110.5, 226.5, 78.86, 0.00884384
20, 109.5, 226.5, 79.052, 0.0072052
21, 108.5, 226.5, 79.244, 0.00556656
22, 107.5, 226.5, 79.436, 0.00392029
23, 106.5, 226.5, 79.628, 0.00228165
24, 105.5, 226.5, 79.82, 0.000643005
25, 104.5, 226.5, 80.013, 3.8147e-06
26, 103.5, 226.5, 80.205, -0.00163483
27, 102.5, 226.5, 80.397, -0.00327347
28, 101.5, 225.5, 80.604, 0.0100797
29, 100.5, 225.5, 80.796, 0.00844101
30, 99.5, 225.5, 80.988, 0.00680237
31, 98.5, 225.5, 81.18, 0.00516373
32, 97.5, 225.5, 81.372, 0.00352509
33, 96.5, 225.5, 81.564, 0.00188644
34, 95.5, 225.5, 81.756, 0.000240173
35, 94.5, 225.5, 81.948, -0.00139847
36, 93.5, 225.5, 82.14, -0.00303711
37, 92.5, 225.5, 82.333, -0.0036763
38, 91.5, 225.5, 82.525, -0.00531494
39, 90.5, 224.5, 82.73, 0.00604691
40, 89.5, 224.5, 82.922, 0.00440063
41, 88.5, 224.5, 83.114, 0.00276199
42, 87.5, 224.5, 83.306, 0.00112335
43, 86.5, 224.5, 83.498, -0.000515289
44, 85.5, 224.5, 83.69, -0.00215393
45, 84.5, 224.5, 83.882, -0.00379257
46, 83.5, 224.5, 84.074, -0.00543884
47, 82.5, 224.5, 84.265, -0.00807693
48, 81.5, 224.5, 84.457, -0.00971558
49, 80.5, 224.5, 84.649, -0.0113542
50, 79.5, 223.5, 84.854, 0
