"Dist", "X", "Y", "Z ", "detrendZ ", "For profile 8 from coastline 0"
0, 129.5, 421.5, 74.987, 0
1, 130.5, 421.5, 74.793, -0.00010025
2, 131.5, 421.5, 74.599, -0.0002005
3, 132.5, 421.5, 74.405, -0.000300751
4, 133.5, 421.5, 74.211, -0.000401001
5, 134.5, 421.5, 74.017, -0.000501251
6, 135.5, 421.5, 73.823, -0.000601501
7, 136.5, 421.5, 73.629, -0.000701752
8, 137.5, 421.5, 73.436, 0.000197449
9, 138.5, 421.5, 73.242, 9.71985e-05
10, 139.5, 421.5, 73.048, -3.05176e-06
11, 140.5, 421.5, 72.854, -0.000103302
12, 141.5, 421.5, 72.66, -0.000195923
13, 142.5, 421.5, 72.466, -0.000296173
14, 143.5, 421.5, 72.272, -0.000396423
15, 144.5, 421.5, 72.078, -0.000496674
16, 145.5, 421.5, 71.884, -0.000596924
17, 146.5, 421.5, 71.69, -0.000697174
18, 147.5, 421.5, 71.497, 0.000202026
19, 148.5, 421.5, 71.303, 0.000101776
20, 149.5, 421.5, 71.109, 1.52588e-06
21, 150.5, 421.5, 70.915, -9.87244e-05
22, 151.5, 421.5, 70.721, -0.000198975
23, 152.5, 421.5, 70.527, -0.000299225
24, 153.5, 421.5, 70.333, -0.000399475
25, 154.5, 421.5, 70.139, -0.000499725
26, 155.5, 421.5, 69.945, -0.000599976
27, 156.5, 421.5, 69.751, -0.000700226
28, 157.5, 421.5, 69.558, 0.000198975
29, 158.5, 421.5, 69.364, 9.87244e-05
30, 159.5, 421.5, 69.17, -1.52588e-06
31, 160.5, 421.5, 68.976, -0.000101776
32, 161.5, 421.5, 68.782, -0.000202026
33, 162.5, 421.5, 68.588, -0.000302277
34, 163.5, 421.5, 68.394, -0.000402527
35, 164.5, 421.5, 68.2, -0.000502777
36, 165.5, 421.5, 68.006, -0.000603027
37, 166.5, 421.5, 67.812, -0.000703278
38, 167.5, 421.5, 67.619, 0.000203552
39, 168.5, 421.5, 67.425, 0.000103302
40, 169.5, 421.5, 67.231, 3.05176e-06
41, 170.5, 421.5, 67.037, -9.71985e-05
42, 171.5, 421.5, 66.843, -0.000197449
43, 172.5, 421.5, 66.649, -0.000297699
44, 173.5, 421.5, 66.455, -0.000397949
45, 174.5, 421.5, 66.261, -0.000498199
46, 175.5, 421.5, 66.067, -0.00059845
47, 176.5, 421.5, 65.873, -0.0006987
48, 177.5, 421.5, 65.68, 0.0002005
49, 178.5, 421.5, 65.486, 0.00010025
50, 179.5, 421.5, 65.292, 0
