"Dist", "X", "Y", "Z ", "detrendZ ", "For profile 493 from coastline 0"
0, 139.5, 7.5, 75.168, 0
1, 138.5, 7.5, 75.347, -0.00317917
2, 137.5, 7.5, 75.525, -0.00735779
3, 136.5, 7.5, 75.704, -0.010537
4, 135.5, 7.5, 75.883, -0.0137161
5, 134.5, 6.5, 76.106, 0.0271034
6, 133.5, 6.5, 76.284, 0.0229172
7, 132.5, 6.5, 76.462, 0.0187386
8, 131.5, 6.5, 76.64, 0.0145599
9, 130.5, 6.5, 76.819, 0.0113808
10, 129.5, 6.5, 76.997, 0.00720215
11, 128.5, 6.5, 77.175, 0.00302353
12, 127.5, 6.5, 77.354, -0.000163269
13, 126.5, 6.5, 77.532, -0.00434189
14, 125.5, 5.5, 77.752, 0.0334793
15, 124.5, 5.5, 77.93, 0.0293007
16, 123.5, 5.5, 78.108, 0.0251221
17, 122.5, 5.5, 78.286, 0.0209435
18, 121.5, 5.5, 78.464, 0.0167572
19, 120.5, 5.5, 78.642, 0.0125786
20, 119.5, 5.5, 78.82, 0.00839996
21, 118.5, 5.5, 78.998, 0.00422134
22, 117.5, 4.5, 79.214, 0.0380371
23, 116.5, 4.5, 79.392, 0.0338585
24, 115.5, 4.5, 79.57, 0.0296799
25, 114.5, 4.5, 79.747, 0.0245018
26, 113.5, 4.5, 79.925, 0.0203232
27, 112.5, 4.5, 80.103, 0.0161369
28, 111.5, 4.5, 80.28, 0.0109589
29, 110.5, 4.5, 80.458, 0.00678024
30, 109.5, 4.5, 80.636, 0.00260162
31, 108.5, 3.5, 80.849, 0.033419
32, 107.5, 3.5, 81.026, 0.028241
33, 106.5, 3.5, 81.204, 0.0240623
34, 105.5, 3.5, 81.381, 0.0188766
35, 104.5, 3.5, 81.558, 0.0136986
36, 103.5, 3.5, 81.736, 0.00951996
37, 102.5, 3.5, 81.913, 0.00434189
38, 101.5, 3.5, 82.09, -0.000843811
39, 100.5, 3.5, 82.268, -0.00502243
40, 99.5, 2.5, 82.478, 0.0227966
41, 98.5, 2.5, 82.655, 0.0176186
42, 97.5, 2.5, 82.832, 0.0124405
43, 96.5, 2.5, 83.009, 0.00726242
44, 95.5, 2.5, 83.186, 0.00207672
45, 94.5, 2.5, 83.363, -0.00310135
46, 93.5, 2.5, 83.54, -0.00827942
47, 92.5, 2.5, 83.717, -0.0134575
48, 91.5, 2.5, 83.894, -0.0186432
49, 90.5, 1.5, 84.101, 0.00617752
50, 89.5, 1.5, 84.277, 0
