"Dist", "X", "Y", "Z ", "detrendZ ", "For profile 333 from coastline 0"
0, 141.5, 167.5, 75.122, 0
1, 140.5, 167.5, 75.299, 0.000561981
2, 139.5, 167.5, 75.475, 0.000116882
3, 138.5, 167.5, 75.652, 0.000678864
4, 137.5, 167.5, 75.828, 0.000241394
5, 136.5, 167.5, 76.004, -0.000203705
6, 135.5, 167.5, 76.181, 0.000358276
7, 134.5, 167.5, 76.357, -7.91931e-05
8, 133.5, 167.5, 76.534, 0.000475159
9, 132.5, 167.5, 76.71, 3.76892e-05
10, 131.5, 167.5, 76.887, 0.00059967
11, 130.5, 167.5, 77.063, 0.000162201
12, 129.5, 167.5, 77.24, 0.000716553
13, 128.5, 167.5, 77.416, 0.000279083
14, 127.5, 167.5, 77.592, -0.000158386
15, 126.5, 167.5, 77.769, 0.000395966
16, 125.5, 167.5, 77.945, -4.15039e-05
17, 124.5, 167.5, 78.122, 0.000520477
18, 123.5, 167.5, 78.298, 7.53784e-05
19, 122.5, 167.5, 78.475, 0.00063736
20, 121.5, 167.5, 78.651, 0.00019989
21, 120.5, 167.5, 78.827, -0.000237579
22, 119.5, 167.5, 79.004, 0.000316772
23, 118.5, 167.5, 79.18, -0.000120697
24, 117.5, 167.5, 79.357, 0.000441284
25, 116.5, 167.5, 79.533, -3.8147e-06
26, 115.5, 167.5, 79.71, 0.000558167
27, 114.5, 167.5, 79.886, 0.000120697
28, 113.5, 167.5, 80.063, 0.000682678
29, 112.5, 167.5, 80.239, 0.000237579
30, 111.5, 167.5, 80.415, -0.00019989
31, 110.5, 167.5, 80.592, 0.000362091
32, 109.5, 167.5, 80.768, -8.30078e-05
33, 108.5, 167.5, 80.945, 0.000478973
34, 107.5, 167.5, 81.121, 4.15039e-05
35, 106.5, 167.5, 81.298, 0.000595856
36, 105.5, 167.5, 81.474, 0.000158386
37, 104.5, 167.5, 81.65, -0.000279083
38, 103.5, 167.5, 81.827, 0.000282898
39, 102.5, 167.5, 82.003, -0.000162201
40, 101.5, 167.5, 82.18, 0.00039978
41, 100.5, 167.5, 82.356, -3.76892e-05
42, 99.5, 167.5, 82.533, 0.000516663
43, 98.5, 167.5, 82.709, 7.91931e-05
44, 97.5, 167.5, 82.886, 0.000641174
45, 96.5, 167.5, 83.062, 0.000196075
46, 95.5, 167.5, 83.238, -0.000241394
47, 94.5, 167.5, 83.415, 0.000320587
48, 93.5, 167.5, 83.591, -0.000116882
49, 92.5, 167.5, 83.768, 0.000437469
50, 91.5, 167.5, 83.944, 0
