"Dist", "X", "Y", "Z ", "detrendZ ", "For profile 32 from coastline 0"
0, 137.5, 182.5, 75.155, 0
1, 138.5, 182.5, 74.973, -0.000639191
2, 139.5, 182.5, 74.792, -0.000278931
3, 140.5, 182.5, 74.611, 8.13293e-05
4, 141.5, 182.5, 74.429, -0.000557861
5, 142.5, 182.5, 74.248, -0.000197601
6, 143.5, 182.5, 74.067, 0.000162659
7, 144.5, 182.5, 73.885, -0.000476532
8, 145.5, 182.5, 73.704, -0.000116272
9, 146.5, 182.5, 73.523, 0.000243988
10, 147.5, 182.5, 73.341, -0.000395203
11, 148.5, 182.5, 73.16, -3.49426e-05
12, 149.5, 182.5, 72.978, -0.000681763
13, 150.5, 182.5, 72.797, -0.000321503
14, 151.5, 182.5, 72.616, 3.87573e-05
15, 152.5, 182.5, 72.434, -0.000600433
16, 153.5, 182.5, 72.253, -0.000240173
17, 154.5, 182.5, 72.072, 0.000120087
18, 155.5, 182.5, 71.89, -0.000519104
19, 156.5, 182.5, 71.709, -0.000158844
20, 157.5, 182.5, 71.528, 0.000201416
21, 158.5, 182.5, 71.346, -0.000437775
22, 159.5, 182.5, 71.165, -7.75146e-05
23, 160.5, 182.5, 70.984, 0.000282745
24, 161.5, 182.5, 70.802, -0.000356445
25, 162.5, 182.5, 70.621, 3.8147e-06
26, 163.5, 182.5, 70.44, 0.000364075
27, 164.5, 182.5, 70.258, -0.000275116
28, 165.5, 182.5, 70.077, 8.5144e-05
29, 166.5, 182.5, 69.895, -0.000561676
30, 167.5, 182.5, 69.714, -0.000201416
31, 168.5, 182.5, 69.533, 0.000158844
32, 169.5, 182.5, 69.351, -0.000480347
33, 170.5, 182.5, 69.17, -0.000120087
34, 171.5, 182.5, 68.989, 0.000240173
35, 172.5, 182.5, 68.807, -0.000399017
36, 173.5, 182.5, 68.626, -3.87573e-05
37, 174.5, 182.5, 68.445, 0.000321503
38, 175.5, 182.5, 68.263, -0.000317688
39, 176.5, 182.5, 68.082, 4.2572e-05
40, 177.5, 182.5, 67.901, 0.000402832
41, 178.5, 182.5, 67.719, -0.000236359
42, 179.5, 182.5, 67.538, 0.000123901
43, 180.5, 182.5, 67.357, 0.000484161
44, 181.5, 182.5, 67.175, -0.000155029
45, 182.5, 182.5, 66.994, 0.000205231
46, 183.5, 182.5, 66.812, -0.000441589
47, 184.5, 182.5, 66.631, -8.13293e-05
48, 185.5, 182.5, 66.45, 0.000278931
49, 186.5, 182.5, 66.268, -0.00036026
50, 187.5, 182.5, 66.087, 0
